layer,matrix,shape,rms,ratio_to_target,head_rms_min,head_rms_max,head_max_over_min,row_norm_cv
13,self_attn.v_proj,"(1024, 4096)",0.02971711941063404,3.8037912845611572,0.0238887220621109,0.034599579870700836,1.4483646207922551,0.13181565701961517
13,self_attn.o_proj,"(4096, 4096)",0.026106884703040123,3.3416812419891357,0.0190427266061306,0.02993103303015232,1.571782951529449,0.09858642518520355
13,mlp.gate_proj,"(12288, 4096)",0.027652766555547714,3.5395541191101074,nan,nan,nan,0.12908126413822174
13,mlp.up_proj,"(12288, 4096)",0.02734403870999813,3.5000369548797607,nan,nan,nan,0.07971937954425812
13,mlp.down_proj,"(4096, 12288)",0.02682860940694809,3.4340620040893555,nan,nan,nan,0.06995555013418198
14,self_attn.q_proj,"(4096, 4096)",0.02613159827888012,3.3448445796966553,0.024445915594697,0.02803029865026474,1.146625027877675,0.2087123692035675
14,self_attn.k_proj,"(1024, 4096)",0.026673519983887672,3.414210557937622,0.025002574548125267,0.028141874819993973,1.1255590805589297,0.20473717153072357
14,self_attn.v_proj,"(1024, 4096)",0.028949961066246033,3.705595016479492,0.026512937620282173,0.03346528857946396,1.2622248450455862,0.08504311740398407
14,self_attn.o_proj,"(4096, 4096)",0.026050249114632607,3.3344318866729736,0.020652055740356445,0.03274315595626831,1.5854671499982682,0.11646220088005066
14,mlp.gate_proj,"(12288, 4096)",0.02722606249153614,3.484935998916626,nan,nan,nan,0.13906873762607574
14,mlp.up_proj,"(12288, 4096)",0.027065416797995567,3.4643733501434326,nan,nan,nan,0.07988213747739792
14,mlp.down_proj,"(4096, 12288)",0.0266292504966259,3.4085440635681152,nan,nan,nan,0.08273457735776901
15,self_attn.q_proj,"(4096, 4096)",0.026214485988020897,3.355454206466675,0.02337724156677723,0.02819877117872238,1.2062488680784866,0.28595682978630066
15,self_attn.k_proj,"(1024, 4096)",0.02643275447189808,3.383392572402954,0.023959236219525337,0.02776532992720604,1.1588570550750263,0.2833371162414551
15,self_attn.v_proj,"(1024, 4096)",0.02855798415839672,3.6554219722747803,0.026460841298103333,0.03009282425045967,1.1372587859712788,0.0536290779709816
15,self_attn.o_proj,"(4096, 4096)",0.025302046909928322,3.238662004470825,0.02208890952169895,0.029030077159404755,1.3142376780024914,0.14853958785533905
