layer,matrix,head,kv_group,sigma1,stable_rank,er99,er999,head_rms_raw,exact
5,VO,17,1,0.7544031739234924,15.623,119,127,,
5,VO,18,1,0.9619545936584473,9.484,119,126,,
5,VO,19,1,0.8375498056411743,13.542,120,127,,
5,VO,20,1,0.7530224919319153,18.497,119,127,,
5,VO,21,1,0.9629155397415161,10.408,118,126,,
5,VO,22,1,0.6655200123786926,22.512,120,127,,
5,VO,23,1,0.6806799173355103,22.184,121,127,,
5,VO,24,1,0.684052050113678,22.993,121,127,,
5,VO,25,1,0.6377365589141846,24.172,119,127,,
5,VO,26,1,0.732399046421051,19.05,119,126,,
5,VO,27,1,0.9982408285140991,9.253,119,126,,
5,VO,28,1,1.007350206375122,8.941,119,126,,
5,VO,29,1,0.6625416278839111,23.486,121,127,,
5,VO,30,1,0.8398709297180176,13.918,116,126,,
5,VO,31,1,0.8232086300849915,14.173,119,126,,
6,G,0,0,2.2154765129089355,7.216,125,128,5.355714e-03,
6,G,1,0,1.9089601039886475,13.536,125,128,6.328110e-03,
6,G,2,0,2.414571523666382,7.685,125,128,6.028906e-03,
6,G,3,0,1.9113768339157104,13.385,126,128,6.307020e-03,
6,G,4,0,1.9774580001831055,13.388,125,128,6.521462e-03,
6,G,5,0,2.5664994716644287,7.404,126,128,6.297368e-03,
6,G,6,0,3.0482177734375,5.018,126,128,6.139802e-03,
6,G,7,0,2.561861753463745,7.253,126,128,6.211942e-03,
6,G,8,0,2.9801340103149414,5.337,126,128,6.189478e-03,
6,G,9,0,1.995111107826233,12.786,125,128,6.432380e-03,
6,G,10,0,2.55916166305542,7.489,125,128,6.302255e-03,
6,G,11,0,1.6624468564987183,11.992,126,128,5.200695e-03,
6,G,12,0,2.3153107166290283,8.821,125,128,6.193742e-03,
6,G,13,0,2.318713903427124,6.662,125,128,5.380620e-03,
6,G,14,0,2.399419069290161,8.825,125,128,6.425078e-03,
6,G,15,0,2.259946823120117,8.519,125,128,5.940096e-03,
6,G,16,1,2.6044862270355225,6.328,126,128,5.897142e-03,
6,G,17,1,2.7227330207824707,7.202,126,128,6.562717e-03,
6,G,18,1,2.7991387844085693,5.8,126,128,6.073806e-03,
6,G,19,1,2.074037551879883,10.41,125,128,6.026866e-03,
6,G,20,1,2.0533382892608643,10.807,126,128,6.089055e-03,
6,G,21,1,2.2825064659118652,9.679,124,128,6.401698e-03,
6,G,22,1,2.0963892936706543,12.428,126,128,6.667387e-03,
6,G,23,1,2.3109166622161865,8.444,125,128,6.051307e-03,
6,G,24,1,2.2954981327056885,8.943,126,128,6.190768e-03,
6,G,25,1,2.651798725128174,5.912,126,128,5.810141e-03,
6,G,26,1,2.5263702869415283,6.623,126,128,5.853029e-03,
6,G,27,1,2.6795358657836914,7.239,126,128,6.494087e-03,
6,G,28,1,2.544011116027832,7.312,125,128,6.195962e-03,
6,G,29,1,2.564033269882202,6.984,126,128,6.101054e-03,
6,G,30,1,2.116471767425537,10.938,126,128,6.297875e-03,
6,G,31,1,2.508030414581299,6.783,126,128,5.870911e-03,
6,K,0,0,1.6443393230438232,16.869,122,127,6.087555e-03,
6,K,1,1,1.8103657960891724,14.459,119,127,6.170435e-03,
6,O,0,0,1.16713547706604,21.896,124,128,5.916768e-03,
6,O,1,0,1.948504090309143,8.453,125,128,6.137637e-03,
6,O,2,0,0.8294760584831238,45.211,124,128,6.042409e-03,
6,O,3,0,2.1190779209136963,6.618,124,128,5.905908e-03,
6,O,4,0,2.169304609298706,6.997,125,128,6.216569e-03,
6,O,5,0,1.1419966220855713,24.768,124,127,6.157307e-03,
6,O,6,0,0.8018927574157715,49.542,124,128,6.114843e-03,
6,O,7,0,0.7470648288726807,58.651,125,128,6.198427e-03,
6,O,8,0,0.8877886533737183,41.767,124,128,6.215998e-03,
6,O,9,0,2.162975549697876,6.499,124,128,5.973745e-03,
6,O,10,0,1.2291231155395508,22.007,124,128,6.246823e-03,
6,O,11,0,1.0653479099273682,24.481,124,127,5.710749e-03,
6,O,12,0,1.1069337129592896,26.043,123,127,6.119991e-03,
6,O,13,0,0.850952684879303,43.422,122,128,6.074966e-03,
6,O,14,0,0.8336395025253296,47.172,125,128,6.203061e-03,
6,O,15,0,0.8826370239257812,40.492,124,127,6.084858e-03,
6,O,16,1,0.8275593519210815,45.653,125,128,6.057811e-03,
6,O,17,1,2.0434000492095947,7.941,125,128,6.238491e-03,
6,O,18,1,0.7523444294929504,58.172,125,128,6.216644e-03,
6,O,19,1,1.1265344619750977,25.12,125,128,6.117012e-03,
6,O,20,1,1.246188759803772,21.544,125,128,6.266650e-03,
6,O,21,1,1.1631370782852173,24.789,124,128,6.273955e-03,
6,O,22,1,1.9019922018051147,9.57,124,128,6.374600e-03,
6,O,23,1,0.9309701919555664,36.514,125,128,6.094658e-03,
6,O,24,1,1.6407232284545898,12.128,125,128,6.190374e-03,
6,O,25,1,0.9112762808799744,38.861,126,128,6.154433e-03,
6,O,26,1,1.3588156700134277,17.021,125,128,6.073563e-03,
6,O,27,1,0.8327182531356812,50.089,126,128,6.384919e-03,
6,O,28,1,1.0309245586395264,30.201,125,128,6.137969e-03,
6,O,29,1,1.3290727138519287,18.566,125,128,6.204210e-03,
6,O,30,1,2.2575254440307617,5.922,125,128,5.951669e-03,
6,O,31,1,1.3125537633895874,17.987,125,128,6.030874e-03,
6,Q,0,0,1.1475999355316162,34.354,124,128,6.089581e-03,
6,Q,1,0,1.0281131267547607,44.764,124,128,6.217894e-03,
6,Q,2,0,1.4064840078353882,25.051,122,128,6.331948e-03,
6,Q,3,0,1.4441330432891846,23.133,122,128,6.247543e-03,
6,Q,4,0,0.9019320011138916,60.637,123,128,6.346512e-03,
6,Q,5,0,1.3841058015823364,23.709,123,128,6.080898e-03,
6,Q,6,0,1.1062439680099487,39.476,125,128,6.278667e-03,
6,Q,7,0,1.0304449796676636,45.029,125,128,6.244880e-03,
6,Q,8,0,1.069870114326477,41.05,125,128,6.201452e-03,
6,Q,9,0,1.5307382345199585,17.968,122,128,5.842481e-03,
6,Q,10,0,1.200006365776062,34.053,124,128,6.308642e-03,
6,Q,11,0,1.249761700630188,29.156,122,128,6.075280e-03,
6,Q,12,0,1.809936761856079,12.803,120,127,5.827773e-03,
6,Q,13,0,1.80924654006958,12.788,120,127,5.822470e-03,
6,Q,14,0,1.0958622694015503,40.369,124,128,6.298781e-03,
6,Q,15,0,1.5202364921569824,18.214,122,128,5.845916e-03,
6,Q,16,1,1.650672197341919,16.624,123,128,6.042345e-03,
6,Q,17,1,1.768354892730713,14.958,122,128,6.136891e-03,
6,Q,18,1,1.4566209316253662,22.211,122,128,6.177896e-03,
6,Q,19,1,1.374457836151123,24.209,122,128,6.085639e-03,
6,Q,20,1,1.710381031036377,14.95,122,128,5.942699e-03,
6,Q,21,1,1.434499740600586,21.412,123,128,5.973421e-03,
6,Q,22,1,1.7045646905899048,15.933,122,128,6.116102e-03,
6,Q,23,1,1.380958080291748,24.228,123,128,6.106186e-03,
6,Q,24,1,1.5735665559768677,18.918,123,128,6.153854e-03,
6,Q,25,1,1.2448065280914307,30.273,123,128,6.171237e-03,
6,Q,26,1,1.604534387588501,18.275,123,128,6.164541e-03,
6,Q,27,1,1.2360202074050903,31.202,123,128,6.222107e-03,
6,Q,28,1,1.3797670602798462,25.303,122,128,6.241707e-03,
6,Q,29,1,1.4970730543136597,20.843,122,128,6.134797e-03,
6,Q,30,1,1.6889728307724,16.471,122,128,6.153026e-03,
6,Q,31,1,1.346962332725525,26.309,123,128,6.195803e-03,
6,QK,0,0,1.250900149345398,10.689,119,126,,0
6,QK,1,0,1.2131162881851196,12.007,118,126,,0
6,QK,2,0,1.5013635158538818,8.589,115,125,,0
6,QK,3,0,1.801938533782959,6.096,114,126,,0
6,QK,4,0,1.1293306350708008,14.319,117,126,,0
6,QK,5,0,1.6689597368240356,6.426,116,126,,0
6,QK,6,0,1.3346872329711914,10.209,118,127,,0
6,QK,7,0,1.2776410579681396,10.935,118,126,,0
6,QK,8,0,1.4209438562393188,8.726,119,127,,0
6,QK,9,0,1.7834819555282593,5.268,115,126,,0
6,QK,10,0,1.3912278413772583,9.664,117,126,,0
6,QK,11,0,1.4632139205932617,8.13,117,127,,0
6,QK,12,0,1.672961950302124,5.798,115,126,,0
6,QK,13,0,1.518005132675171,6.742,114,125,,0
6,QK,14,0,1.1369752883911133,14.012,118,126,,0
6,QK,15,0,1.9165393114089966,4.838,114,125,,0
6,QK,16,1,1.7272942066192627,6.367,111,124,,0
6,QK,17,1,2.420454502105713,3.986,103,123,,0
6,QK,18,1,1.5199148654937744,8.031,111,124,,0
6,QK,19,1,1.3273558616638184,9.687,113,124,,0
6,QK,20,1,1.7798384428024292,6.017,109,124,,0
6,QK,21,1,1.7554606199264526,6.232,111,125,,0
6,QK,22,1,1.8496273756027222,6.066,106,124,,0
6,QK,23,1,1.5406467914581299,8.102,111,124,,0
6,QK,24,1,1.49393892288208,8.201,112,124,,0
6,QK,25,1,1.4650557041168213,8.486,113,124,,0
6,QK,26,1,1.7232074737548828,6.354,112,124,,0
6,QK,27,1,1.4205111265182495,9.687,110,124,,0
6,QK,28,1,1.5315793752670288,8.058,111,124,,0
6,QK,29,1,1.7793638706207275,6.662,107,124,,0
6,QK,30,1,1.7220125198364258,6.39,110,124,,0
6,QK,31,1,1.6006934642791748,7.806,110,124,,0
6,V,0,0,0.7870199084281921,68.058,124,128,5.857643e-03,
6,V,1,1,0.7551577091217041,89.539,125,127,6.389534e-03,
6,VO,0,0,0.591712474822998,28.455,121,127,,
6,VO,1,0,1.0226448774337769,9.952,122,127,,
6,VO,2,0,0.4801764488220215,44.626,122,127,,
6,VO,3,0,0.7093439102172852,17.288,122,127,,
6,VO,4,0,1.1189466714859009,8.52,122,127,,
6,VO,5,0,0.6617212891578674,24.615,121,127,,
6,VO,6,0,0.46374639868736267,49.384,122,127,,
6,VO,7,0,0.4971337616443634,44.281,122,127,,
6,VO,8,0,0.5430572628974915,37.553,122,127,,
6,VO,9,0,0.6578054428100586,20.244,123,128,,
6,VO,10,0,0.49112358689308167,44.802,122,127,,
6,VO,11,0,0.5274320840835571,33.156,121,126,,
6,VO,12,0,0.5057545304298401,41.195,121,126,,
6,VO,13,0,0.5083026885986328,40.585,120,126,,
6,VO,14,0,0.5150235295295715,41.415,122,127,,
6,VO,15,0,0.4970836341381073,42.672,121,127,,
6,VO,16,1,0.5213584303855896,46.529,123,127,,
6,VO,17,1,0.5427289605140686,40.363,123,128,,
6,VO,18,1,0.4784274399280548,57.665,123,127,,
6,VO,19,1,0.6165215969085693,33.531,123,127,,
6,VO,20,1,0.529983639717102,46.417,123,127,,
6,VO,21,1,0.7029057741165161,27.379,121,127,,
6,VO,22,1,0.6009233593940735,35.217,122,127,,
6,VO,23,1,0.5452029705047607,43.022,123,127,,
6,VO,24,1,0.5307086706161499,43.681,123,127,,
6,VO,25,1,0.48653557896614075,54.785,124,127,,
6,VO,26,1,0.5220959186553955,44.694,123,127,,
6,VO,27,1,0.515705406665802,52.857,123,127,,
6,VO,28,1,0.5326911211013794,44.765,123,127,,
6,VO,29,1,0.6126455664634705,34.454,122,127,,
6,VO,30,1,0.5813994407653809,30.514,124,127,,
6,VO,31,1,0.516041100025177,44.851,124,128,,
7,G,0,0,2.3686940670013428,5.222,125,128,5.263031e-03,
7,G,1,0,1.9436551332473755,9.078,125,128,5.716776e-03,
7,G,2,0,2.477052688598633,5.6,125,128,5.659657e-03,
7,G,3,0,2.1318371295928955,7.907,125,128,5.850106e-03,
7,G,4,0,2.150146007537842,6.181,125,128,5.213568e-03,
7,G,5,0,1.3752381801605225,14.276,125,128,5.139178e-03,
7,G,6,0,2.113433837890625,8.123,125,128,5.909699e-03,
7,G,7,0,2.0609543323516846,7.361,126,128,5.470755e-03,
7,G,8,0,2.239320755004883,6.086,125,128,5.400264e-03,
7,G,9,0,1.6513150930404663,15.179,125,128,6.321051e-03,
7,G,10,0,2.6798598766326904,4.609,125,128,5.620931e-03,
7,G,11,0,2.562274217605591,5.246,125,128,5.729110e-03,
7,G,12,0,2.185609817504883,7.666,125,128,5.891036e-03,
7,G,13,0,2.1120195388793945,6.649,125,128,5.297922e-03,
7,G,14,0,2.552551507949829,5.621,125,128,5.896754e-03,
7,G,15,0,1.798570990562439,11.325,126,128,5.932148e-03,
7,G,16,1,2.3759758472442627,9.594,124,128,7.258251e-03,
7,G,17,1,2.1284704208374023,11.318,126,128,7.036215e-03,
7,G,18,1,2.356252908706665,6.956,126,128,6.132849e-03,
7,G,19,1,2.1084539890289307,10.676,125,128,6.761308e-03,
7,G,20,1,2.016711950302124,12.466,125,128,7.044068e-03,
7,G,21,1,2.014949083328247,11.235,125,128,6.668289e-03,
7,G,22,1,1.7404813766479492,15.525,126,128,6.784148e-03,
7,G,23,1,2.4079742431640625,6.936,125,128,6.274990e-03,
7,G,24,1,1.7473665475845337,14.058,126,128,6.464921e-03,
7,G,25,1,1.9451112747192383,12.89,123,128,6.890159e-03,
7,G,26,1,1.8200263977050781,12.114,125,128,6.258837e-03,
7,G,27,1,2.54883074760437,5.179,125,128,5.707674e-03,
7,G,28,1,2.099599599838257,11.198,121,127,6.929186e-03,
7,G,29,1,1.9378234148025513,13.387,125,128,6.989189e-03,
7,G,30,1,2.3498899936676025,7.333,125,128,6.299918e-03,
7,G,31,1,1.401505947113037,14.608,125,128,5.306101e-03,
7,K,0,0,0.8301100730895996,62.51,122,127,6.225570e-03,
7,K,1,1,1.0172243118286133,37.928,125,127,6.031660e-03,
7,O,0,0,0.9840863347053528,30.417,124,128,5.879940e-03,
7,O,1,0,0.9473932385444641,34.549,124,128,6.033025e-03,
7,O,2,0,1.0712292194366455,26.788,124,128,6.006698e-03,
7,O,3,0,1.091111183166504,25.704,124,128,5.993118e-03,
7,O,4,0,1.075472354888916,25.341,123,128,5.865334e-03,
7,O,5,0,0.9413103461265564,30.244,124,128,5.608362e-03,
7,O,6,0,1.3605324029922485,17.274,124,128,6.126144e-03,
7,O,7,0,0.9442048668861389,34.38,125,128,5.997912e-03,
7,O,8,0,0.8662634491920471,41.972,125,128,6.080160e-03,
7,O,9,0,1.0363937616348267,29.318,124,128,6.079576e-03,
7,O,10,0,0.9753640294075012,32.461,124,128,6.020505e-03,
7,O,11,0,1.0865797996520996,25.28,124,128,5.918753e-03,
7,O,12,0,1.3491034507751465,18.432,124,128,6.275098e-03,
7,O,13,0,1.0578638315200806,24.955,124,128,5.725226e-03,
7,O,14,0,1.4211430549621582,16.767,124,128,6.304481e-03,
7,O,15,0,0.8960825800895691,38.303,125,128,6.008292e-03,
7,O,16,1,1.154657006263733,28.857,122,128,6.719862e-03,
7,O,17,1,1.198111891746521,24.72,123,128,6.453639e-03,
7,O,18,1,1.0057644844055176,30.906,124,128,6.057628e-03,
7,O,19,1,1.3326916694641113,19.471,123,128,6.370933e-03,
7,O,20,1,1.1024940013885498,29.111,123,127,6.444509e-03,
7,O,21,1,1.0762979984283447,28.184,123,128,6.190418e-03,
7,O,22,1,1.0575217008590698,31.341,125,128,6.414058e-03,
7,O,23,1,0.9100661873817444,37.98,124,128,6.076254e-03,
7,O,24,1,0.9918384552001953,33.39,124,128,6.209152e-03,
7,O,25,1,1.2453875541687012,21.618,123,128,6.273285e-03,
7,O,26,1,1.1759059429168701,22.775,124,128,6.079701e-03,
7,O,27,1,0.9946514368057251,32.891,124,128,6.180118e-03,
7,O,28,1,1.3658795356750488,19.145,120,127,6.474826e-03,
7,O,29,1,1.1073569059371948,27.5,125,128,6.291280e-03,
7,O,30,1,0.8908872008323669,39.212,124,128,6.043912e-03,
7,O,31,1,1.2369701862335205,18.663,124,127,5.789466e-03,
7,Q,0,0,1.1839908361434937,27.81,126,128,5.999808e-03,
7,Q,1,0,1.2774628400802612,23.535,125,128,6.041873e-03,
7,Q,2,0,0.7821789383888245,61.447,124,127,5.882277e-03,
7,Q,3,0,1.747353196144104,11.268,124,127,5.712622e-03,
7,Q,4,0,1.138702154159546,28.88,125,128,5.856534e-03,
7,Q,5,0,0.8013017773628235,65.433,124,127,6.246273e-03,
7,Q,6,0,1.1778030395507812,26.582,125,128,5.984505e-03,
7,Q,7,0,1.1700774431228638,29.777,125,128,6.226114e-03,
7,Q,8,0,1.1937041282653809,26.722,125,128,5.911468e-03,
7,Q,9,0,1.4847114086151123,15.559,124,128,5.748510e-03,
7,Q,10,0,1.5328561067581177,13.859,125,128,5.423480e-03,
7,Q,11,0,1.4028761386871338,19.313,125,128,6.005287e-03,
7,Q,12,0,1.1442248821258545,31.599,124,128,6.232873e-03,
7,Q,13,0,1.2754372358322144,21.441,125,128,5.590721e-03,
7,Q,14,0,1.2021900415420532,26.081,125,128,5.892763e-03,
7,Q,15,0,1.713215947151184,13.187,124,128,6.080898e-03,
7,Q,16,1,1.3705308437347412,22.084,124,128,6.411675e-03,
7,Q,17,1,1.5862151384353638,15.185,124,128,6.099831e-03,
7,Q,18,1,1.272567629814148,25.746,125,128,6.366006e-03,
7,Q,19,1,1.2095400094985962,27.783,124,128,6.294809e-03,
7,Q,20,1,1.5277963876724243,17.61,125,128,6.350066e-03,
7,Q,21,1,1.5160772800445557,16.946,124,128,6.167075e-03,
7,Q,22,1,1.262107014656067,25.83,125,128,6.373875e-03,
7,Q,23,1,1.2047656774520874,29.819,124,128,6.582481e-03,
7,Q,24,1,1.2465546131134033,26.559,125,128,6.384923e-03,
7,Q,25,1,1.41831636428833,21.123,124,128,6.462586e-03,
7,Q,26,1,1.2522189617156982,26.259,124,128,6.379012e-03,
7,Q,27,1,1.152811884880066,30.523,126,128,6.229394e-03,
7,Q,28,1,1.5012924671173096,18.35,124,128,6.372963e-03,
7,Q,29,1,1.436739444732666,18.743,125,128,6.160399e-03,
7,Q,30,1,1.430303692817688,21.241,125,128,6.570209e-03,
7,Q,31,1,1.0697300434112549,33.105,125,128,5.888719e-03,
7,QK,0,0,0.5817781686782837,38.709,121,126,,1
7,QK,1,0,0.44540297985076904,59.887,121,126,,1
7,QK,2,0,0.5255612134933472,47.856,119,126,,1
7,QK,3,0,0.5721265077590942,31.247,121,126,,1
7,QK,4,0,0.5866677761077881,38.129,119,126,,1
7,QK,5,0,0.586797833442688,43.472,119,125,,1
7,QK,6,0,0.512654185295105,46.801,120,126,,1
7,QK,7,0,0.45302122831344604,65.535,120,126,,1
7,QK,8,0,0.48240864276885986,54.253,120,126,,1
7,QK,9,0,0.47941160202026367,43.335,121,126,,1
7,QK,10,0,0.44267207384109497,53.973,121,126,,1
7,QK,11,0,0.5413811802864075,40.153,121,127,,1
7,QK,12,0,0.5930792093276978,40.185,120,126,,1
7,QK,13,0,0.49737459421157837,46.813,121,126,,1
7,QK,14,0,0.5419250130653381,45.122,120,126,,1
7,QK,15,0,0.5165377259254456,41.976,121,127,,1
7,QK,16,1,0.82839435338974,18.71,121,127,,1
7,QK,17,1,0.8301920294761658,16.139,123,128,,1
7,QK,18,1,0.6904188394546509,26.799,123,127,,1
7,QK,19,1,0.7849510312080383,20.538,121,127,,1
7,QK,20,1,0.7397623658180237,22.281,123,128,,1
7,QK,21,1,0.7159321904182434,22.304,122,128,,1
7,QK,22,1,0.7012486457824707,25.634,122,127,,1
7,QK,23,1,0.5762373208999634,40.946,122,127,,1
7,QK,24,1,0.5568398237228394,40.673,123,127,,1
7,QK,25,1,0.7057023644447327,26.863,122,127,,1
7,QK,26,1,0.6172025203704834,33.829,122,127,,1
7,QK,27,1,0.5489045977592468,39.708,124,127,,1
7,QK,28,1,0.8238213062286377,18.748,122,127,,1
7,QK,29,1,0.7208637595176697,21.67,124,128,,1
7,QK,30,1,0.6870028376579285,28.682,122,127,,1
7,QK,31,1,0.66511470079422,26.062,123,127,,1
7,V,0,0,0.6779769062995911,69.956,125,128,5.491227e-03,
7,V,1,1,0.8102763891220093,69.398,125,128,6.706175e-03,
7,VO,0,0,0.506207287311554,29.639,121,127,,
7,VO,1,0,0.5110840201377869,31.025,121,127,,
7,VO,2,0,0.5829300880432129,23.701,121,127,,
7,VO,3,0,0.4838513731956482,33.549,122,128,,
7,VO,4,0,0.516051173210144,28.406,120,127,,
7,VO,5,0,0.48827993869781494,29.988,121,127,,
7,VO,6,0,0.5961918830871582,22.93,121,127,,
7,VO,7,0,0.5057205557823181,31.156,122,128,,
7,VO,8,0,0.4705113172531128,37.157,122,128,,
7,VO,9,0,0.510719358921051,30.931,121,127,,
7,VO,10,0,0.5194693803787231,29.979,121,127,,
7,VO,11,0,0.4783603250980377,33.701,122,127,,
7,VO,12,0,0.6417276859283447,21.109,121,127,,
7,VO,13,0,0.49838516116142273,29.154,122,128,,
7,VO,14,0,0.6084823608398438,23.455,122,128,,
7,VO,15,0,0.4657635986804962,36.523,122,127,,
7,VO,16,1,0.6949538588523865,28.978,120,127,,
7,VO,17,1,0.6849508881568909,27.711,120,127,,
7,VO,18,1,0.6001598834991455,31.386,121,127,,
7,VO,19,1,0.8098987340927124,19.295,121,127,,
7,VO,20,1,0.6466347575187683,30.777,121,127,,
7,VO,21,1,0.6080600023269653,32.215,120,127,,
7,VO,22,1,0.6750552654266357,28.054,122,127,,
7,VO,23,1,0.5856096148490906,33.35,121,127,,
7,VO,24,1,0.6217674016952515,30.976,121,127,,
7,VO,25,1,0.6618883013725281,27.128,120,127,,
7,VO,26,1,0.6470884680747986,27.336,120,127,,
7,VO,27,1,0.5432621836662292,39.502,122,128,,
7,VO,28,1,0.7944009900093079,20.577,118,127,,
7,VO,29,1,0.653398334980011,28.512,122,128,,
7,VO,30,1,0.5509440898895264,37.421,121,127,,
7,VO,31,1,0.7004363536834717,21.082,121,126,,
8,G,0,0,1.8002530336380005,14.797,126,128,6.403648e-03,
8,G,1,0,1.9944837093353271,11.475,124,128,6.226451e-03,
8,G,2,0,2.2268190383911133,8.892,125,128,6.150312e-03,
8,G,3,0,2.620584011077881,7.039,124,128,6.430106e-03,
8,G,4,0,1.3882410526275635,19.594,124,128,5.708835e-03,
8,G,5,0,2.2542741298675537,9.784,126,128,6.516472e-03,
8,G,6,0,2.2535791397094727,9.58,125,128,6.441652e-03,
8,G,7,0,2.1061391830444336,10.061,125,128,6.183813e-03,
8,G,8,0,2.1809003353118896,9.586,124,128,6.255760e-03,
8,G,9,0,1.9058914184570312,12.678,125,128,6.263458e-03,
8,G,10,0,2.4114441871643066,7.997,125,128,6.333976e-03,
8,G,11,0,1.948002576828003,11.285,126,128,6.063625e-03,
8,G,12,0,2.0967111587524414,11.241,124,128,6.491236e-03,
8,G,13,0,2.2776145935058594,8.581,124,128,6.186611e-03,
8,G,14,0,2.52294921875,7.743,125,128,6.511608e-03,
8,G,15,0,2.562183380126953,8.43,124,128,6.873970e-03,
8,G,16,1,2.278846263885498,8.343,125,128,6.085975e-03,
8,G,17,1,1.928063988685608,12.866,125,128,6.364803e-03,
8,G,18,1,1.4169238805770874,14.369,126,128,4.989290e-03,
8,G,19,1,1.8285149335861206,13.868,125,128,6.258334e-03,
8,G,20,1,1.8800981044769287,12.5,125,128,6.121390e-03,
8,G,21,1,2.258523464202881,7.443,126,128,5.678423e-03,
8,G,22,1,1.9318764209747314,11.175,126,128,5.957600e-03,
8,G,23,1,2.167356014251709,9.043,125,128,5.985216e-03,
8,G,24,1,1.8507165908813477,10.497,126,128,5.546069e-03,
8,G,25,1,2.21916127204895,7.891,125,128,5.724686e-03,
8,G,26,1,2.486846685409546,6.629,125,128,5.910875e-03,
8,G,27,1,2.0971145629882812,10.74,125,128,6.298373e-03,
8,G,28,1,1.7649574279785156,13.626,125,128,6.000360e-03,
8,G,29,1,1.810459017753601,13.013,125,128,6.027333e-03,
8,G,30,1,2.1179800033569336,9.53,125,128,6.050622e-03,
8,G,31,1,1.8604967594146729,11.299,126,128,5.772771e-03,
8,K,0,0,2.1262481212615967,8.666,120,127,5.760743e-03,
8,K,1,1,1.7308423519134521,17.016,117,126,6.476428e-03,
8,O,0,0,1.215547800064087,22.702,124,128,6.274698e-03,
8,O,1,0,1.27595055103302,19.066,124,128,6.036050e-03,
8,O,2,0,1.3528058528900146,17.045,124,128,6.050903e-03,
8,O,3,0,1.0647406578063965,30.927,124,128,6.415008e-03,
8,O,4,0,1.0291465520858765,26.432,124,127,5.732290e-03,
8,O,5,0,1.7293182611465454,11.672,124,128,6.400699e-03,
8,O,6,0,1.1393539905548096,26.626,125,128,6.369332e-03,
8,O,7,0,1.4883346557617188,13.65,124,128,5.957284e-03,
8,O,8,0,1.4908920526504517,14.405,124,128,6.130367e-03,
8,O,9,0,1.3063465356826782,18.536,124,128,6.093237e-03,
8,O,10,0,1.4318279027938843,16.63,124,128,6.325852e-03,
8,O,11,0,1.1341935396194458,23.738,124,128,5.986716e-03,
8,O,12,0,1.3105112314224243,19.668,124,128,6.296553e-03,
8,O,13,0,1.3023205995559692,18.492,124,128,6.067283e-03,
8,O,14,0,0.9865205883979797,35.06,125,128,6.328452e-03,
8,O,15,0,0.9932497143745422,38.659,124,128,6.690642e-03,
8,O,16,1,1.0132614374160767,31.378,123,128,6.149199e-03,
8,O,17,1,1.0958060026168823,27.799,122,128,6.259413e-03,
8,O,18,1,1.0026808977127075,25.302,125,128,5.464199e-03,
8,O,19,1,1.7401756048202515,10.245,124,128,6.034514e-03,
8,O,20,1,1.2111213207244873,21.963,124,128,6.149250e-03,
8,O,21,1,0.88338303565979,40.214,124,128,6.069033e-03,
8,O,22,1,0.9874800443649292,33.621,123,128,6.203224e-03,
8,O,23,1,1.5907729864120483,11.801,123,128,5.920385e-03,
8,O,24,1,1.1219614744186401,22.981,125,128,5.827005e-03,
8,O,25,1,1.4700120687484741,14.213,124,128,6.004043e-03,
8,O,26,1,1.0926949977874756,26.054,125,128,6.042562e-03,
8,O,27,1,1.4392728805541992,17.591,123,128,6.539923e-03,
8,O,28,1,1.096688985824585,26.036,122,128,6.062486e-03,
8,O,29,1,1.0332289934158325,29.385,124,128,6.067945e-03,
8,O,30,1,0.9115365743637085,38.106,124,128,6.096128e-03,
8,O,31,1,1.1652246713638306,22.227,124,128,5.951665e-03,
8,Q,0,0,1.9782373905181885,11.057,121,127,6.102253e-03,
8,Q,1,0,1.5750566720962524,16.88,120,127,5.986801e-03,
8,Q,2,0,1.517496109008789,24.074,118,126,6.907328e-03,
8,Q,3,0,2.7549731731414795,5.345,120,127,5.890750e-03,
8,Q,4,0,1.6600829362869263,17.03,122,128,6.320152e-03,
8,Q,5,0,1.0998010635375977,38.349,121,127,6.334250e-03,
8,Q,6,0,1.1213823556900024,34.149,121,127,6.100710e-03,
8,Q,7,0,1.4447909593582153,20.771,123,128,6.113874e-03,
8,Q,8,0,1.8691513538360596,12.597,120,127,6.164196e-03,
8,Q,9,0,1.3997184038162231,21.474,122,127,6.016182e-03,
8,Q,10,0,1.4801092147827148,19.795,122,127,6.119717e-03,
8,Q,11,0,1.24775230884552,27.942,121,127,6.120606e-03,
8,Q,12,0,2.4471049308776855,5.875,118,127,5.486950e-03,
8,Q,13,0,2.215484619140625,8.873,123,128,6.129779e-03,
8,Q,14,0,1.5224838256835938,21.625,121,127,6.578662e-03,
8,Q,15,0,2.2210965156555176,7.411,117,127,5.618819e-03,
8,Q,16,1,1.221604824066162,31.047,119,127,6.325990e-03,
8,Q,17,1,1.3864737749099731,22.155,122,128,6.009665e-03,
8,Q,18,1,1.3971776962280273,22.553,122,128,6.106964e-03,
8,Q,19,1,1.3344289064407349,24.059,121,127,5.987590e-03,
8,Q,20,1,1.407263994216919,21.695,118,126,6.037608e-03,
8,Q,21,1,1.5286567211151123,19.454,120,127,6.221741e-03,
8,Q,22,1,1.4801779985427856,19.064,123,128,5.960867e-03,
8,Q,23,1,1.287636637687683,27.341,122,128,6.148463e-03,
8,Q,24,1,1.4709548950195312,20.548,121,127,6.152032e-03,
