layer,matrix,head,kv_group,sigma1,stable_rank,er99,er999,head_rms_raw,exact
17,Q,5,1,2.1237640380859375,12.349,121,128,2.448905e-02,
17,Q,6,1,2.726712942123413,11.621,116,127,2.904228e-02,
17,Q,7,1,2.6299755573272705,8.818,122,128,2.621454e-02,
17,Q,8,2,1.8308743238449097,12.218,122,128,2.368166e-02,
17,Q,9,2,1.7424582242965698,14.688,122,128,2.444507e-02,
17,Q,10,2,1.848601222038269,12.229,121,128,2.403026e-02,
17,Q,11,2,1.8371570110321045,11.526,123,128,2.353178e-02,
17,Q,12,3,2.1995327472686768,13.198,121,125,2.596343e-02,
17,Q,13,3,2.8286216259002686,9.361,121,127,2.811365e-02,
17,Q,14,3,2.6591598987579346,9.848,120,127,2.703710e-02,
17,Q,15,3,2.7361559867858887,8.8,119,127,2.657753e-02,
17,Q,16,4,2.4204277992248535,10.05,120,127,2.536669e-02,
17,Q,17,4,2.5551350116729736,8.92,119,127,2.497957e-02,
17,Q,18,4,2.679124593734741,7.038,120,126,2.485208e-02,
17,Q,19,4,2.4428038597106934,9.394,122,127,2.587724e-02,
17,Q,20,5,2.540451765060425,8.057,119,127,2.562573e-02,
17,Q,21,5,2.558476209640503,6.259,118,127,2.394824e-02,
17,Q,22,5,2.2179722785949707,9.799,119,127,2.452578e-02,
17,Q,23,5,2.132751703262329,11.712,121,128,2.779031e-02,
17,Q,24,6,2.5239977836608887,10.342,117,127,2.603921e-02,
17,Q,25,6,2.707058906555176,8.078,115,126,2.511415e-02,
17,Q,26,6,2.4478402137756348,10.034,117,127,2.627141e-02,
17,Q,27,6,2.6900227069854736,8.364,115,127,2.596405e-02,
17,Q,28,7,2.6016738414764404,8.621,121,126,2.700664e-02,
17,Q,29,7,2.232663631439209,12.75,120,127,2.699138e-02,
17,Q,30,7,2.064730644226074,12.274,123,127,2.770338e-02,
17,Q,31,7,2.476536750793457,8.896,123,127,2.616397e-02,
17,K,0,0,1.8850247859954834,14.222,116,126,2.422599e-02,
17,K,1,1,1.3973770141601562,24.726,119,127,2.420946e-02,
17,K,2,2,1.4671097993850708,17.89,119,127,2.293808e-02,
17,K,3,3,1.5419622659683228,25.566,120,127,2.620591e-02,
17,K,4,4,1.815919280052185,14.282,119,127,2.469934e-02,
17,K,5,5,1.0516149997711182,31.759,118,127,2.550176e-02,
17,K,6,6,1.6053935289382935,16.153,114,126,2.492246e-02,
17,K,7,7,1.4112085103988647,25.413,120,127,2.722889e-02,
17,V,0,0,1.7763820886611938,28.582,125,128,3.107858e-02,
17,V,1,1,1.1102983951568604,62.102,125,128,2.736317e-02,
17,V,2,2,1.06428861618042,63.124,125,128,2.958280e-02,
17,V,3,3,1.1023662090301514,56.438,126,128,2.508519e-02,
17,V,4,4,1.0067697763442993,67.939,126,128,2.912344e-02,
17,V,5,5,1.0033212900161743,64.52,126,128,2.871805e-02,
17,V,6,6,0.991236686706543,51.368,126,128,2.509318e-02,
17,V,7,7,0.9142665266990662,70.958,125,128,2.705527e-02,
17,O,0,0,3.107426643371582,40.565,124,128,2.733288e-02,
17,O,1,0,4.467241287231445,20.767,125,128,2.811497e-02,
17,O,2,0,2.8252317905426025,41.678,124,128,2.518944e-02,
17,O,3,0,3.616959571838379,24.841,125,128,2.489644e-02,
17,O,4,1,2.0731194019317627,73.037,124,128,2.446849e-02,
17,O,5,1,2.44301438331604,56.579,123,128,2.537836e-02,
17,O,6,1,3.554527521133423,24.733,124,128,2.441372e-02,
17,O,7,1,3.0418498516082764,45.135,124,128,2.822306e-02,
17,O,8,2,2.9610626697540283,36.577,125,128,2.473219e-02,
17,O,9,2,3.0381319522857666,57.173,124,128,3.172574e-02,
17,O,10,2,3.8151721954345703,22.413,124,128,2.494472e-02,
17,O,11,2,3.1386878490448,37.783,125,128,2.664450e-02,
17,O,12,3,3.9619574546813965,24.164,125,128,2.689718e-02,
17,O,13,3,2.1055870056152344,63.644,125,128,2.319870e-02,
17,O,14,3,2.1632730960845947,59.112,125,128,2.296998e-02,
17,O,15,3,2.019465446472168,66.923,125,128,2.281575e-02,
17,O,16,4,2.2186965942382812,70.114,125,128,2.565736e-02,
17,O,17,4,2.279081106185913,74.638,124,128,2.719256e-02,
17,O,18,4,3.0950238704681396,33.975,124,128,2.491471e-02,
17,O,19,4,2.523576259613037,68.369,125,128,2.881751e-02,
17,O,20,5,2.0142784118652344,67.916,125,128,2.292538e-02,
17,O,21,5,2.3651480674743652,50.643,125,128,2.324492e-02,
17,O,22,5,3.1431643962860107,52.954,124,128,3.158826e-02,
17,O,23,5,2.5448248386383057,47.749,125,128,2.428566e-02,
17,O,24,6,2.876131772994995,61.131,125,128,3.105642e-02,
17,O,25,6,2.241973400115967,57.188,126,128,2.341493e-02,
17,O,26,6,1.9010621309280396,65.909,125,128,2.131469e-02,
17,O,27,6,1.9877418279647827,76.726,125,128,2.404601e-02,
17,O,28,7,2.203794002532959,62.237,125,128,2.401087e-02,
17,O,29,7,2.415917158126831,52.382,125,128,2.414826e-02,
17,O,30,7,2.74714994430542,54.007,124,128,2.788153e-02,
17,O,31,7,2.165970802307129,68.517,125,128,2.476067e-02,
17,VO,0,0,4.392718315124512,14.247,122,127,,
17,VO,1,0,7.648171901702881,5.676,123,127,,
17,VO,2,0,4.1687912940979,14.814,121,127,,
17,VO,3,0,6.267790794372559,6.582,122,127,,
17,VO,4,1,1.8139350414276123,55.709,124,128,,
17,VO,5,1,2.061866044998169,45.553,123,128,,
17,VO,6,1,3.3692104816436768,17.846,122,128,,
17,VO,7,1,2.6402111053466797,36.333,124,128,,
17,VO,8,2,2.6200122833251953,27.133,122,127,,
17,VO,9,2,2.469088315963745,49.208,122,127,,
17,VO,10,2,3.433481216430664,16.038,121,127,,
17,VO,11,2,2.7881689071655273,27.782,122,127,,
17,VO,12,3,3.1006457805633545,21.101,125,128,,
17,VO,13,3,1.7701495885849,48.308,124,128,,
17,VO,14,3,1.7402513027191162,48.75,124,128,,
17,VO,15,3,1.6479097604751587,53.631,124,128,,
17,VO,16,4,1.6671288013458252,65.652,125,128,,
17,VO,17,4,1.7046291828155518,69.819,124,128,,
17,VO,18,4,2.7388827800750732,23.916,123,128,,
17,VO,19,4,2.0783755779266357,53.727,124,128,,
17,VO,20,5,1.6122175455093384,52.55,125,128,,
17,VO,21,5,1.7118334770202637,48.57,124,128,,
17,VO,22,5,2.558760166168213,39.299,124,128,,
17,VO,23,5,2.197408437728882,32.243,124,128,,
17,VO,24,6,2.5913431644439697,29.811,124,128,,
17,VO,25,6,1.881402850151062,31.729,125,128,,
17,VO,26,6,1.4800933599472046,42.942,124,128,,
17,VO,27,6,1.5745638608932495,48.33,125,128,,
17,VO,28,7,1.6411744356155396,51.657,124,128,,
17,VO,29,7,1.6636954545974731,50.389,125,128,,
17,VO,30,7,2.2690343856811523,37.145,124,128,,
17,VO,31,7,1.6210625171661377,56.99,123,128,,
18,Q,0,0,2.220815896987915,12.865,118,127,2.543335e-02,
18,Q,1,0,2.0032172203063965,15.359,117,127,2.544246e-02,
18,Q,2,0,1.9452369213104248,14.428,122,127,2.457789e-02,
18,Q,3,0,2.2385947704315186,8.829,123,127,2.390575e-02,
18,Q,4,1,2.131683588027954,12.778,120,126,2.539558e-02,
18,Q,5,1,2.323060989379883,11.306,121,128,2.464728e-02,
18,Q,6,1,2.2366926670074463,12.349,122,127,2.620818e-02,
18,Q,7,1,2.3504083156585693,10.821,121,128,2.502638e-02,
18,Q,8,2,2.643699884414673,9.821,118,127,2.644640e-02,
18,Q,9,2,2.287884473800659,12.386,120,127,2.581296e-02,
18,Q,10,2,1.967515468597412,17.357,118,127,2.590304e-02,
18,Q,11,2,2.6475484371185303,9.672,113,126,2.533408e-02,
18,Q,12,3,2.916539192199707,8.719,115,127,2.725848e-02,
18,Q,13,3,2.336606025695801,11.235,118,126,2.525963e-02,
18,Q,14,3,2.760988712310791,8.199,116,127,2.396411e-02,
18,Q,15,3,3.061206817626953,7.585,112,126,2.508028e-02,
18,Q,16,4,2.841247797012329,7.849,120,125,2.574828e-02,
18,Q,17,4,2.650628089904785,9.585,119,127,2.592417e-02,
18,Q,18,4,2.39302396774292,10.459,121,128,2.429333e-02,
18,Q,19,4,2.745729684829712,8.602,118,127,2.471021e-02,
18,Q,20,5,2.377380132675171,11.221,117,127,2.558680e-02,
18,Q,21,5,2.81034255027771,8.519,116,127,2.586143e-02,
18,Q,22,5,2.3352859020233154,11.229,117,127,2.403292e-02,
18,Q,23,5,2.7236127853393555,7.963,112,126,2.356342e-02,
18,Q,24,6,2.3465499877929688,12.154,121,128,2.641557e-02,
18,Q,25,6,2.206533908843994,13.378,122,128,2.619611e-02,
18,Q,26,6,2.2218775749206543,12.985,120,127,2.597556e-02,
18,Q,27,6,2.4018983840942383,11.695,120,127,2.652668e-02,
18,Q,28,7,2.3038320541381836,12.619,121,127,2.661785e-02,
18,Q,29,7,2.3638713359832764,10.795,121,127,2.440220e-02,
18,Q,30,7,2.1474404335021973,13.037,120,127,2.519943e-02,
18,Q,31,7,2.079326868057251,13.597,122,127,2.493227e-02,
18,K,0,0,1.5289151668548584,21.164,119,127,2.421076e-02,
18,K,1,1,1.4538047313690186,24.466,120,127,2.580337e-02,
18,K,2,2,2.429849624633789,11.324,111,125,2.649985e-02,
18,K,3,3,1.9159075021743774,12.72,112,125,2.403673e-02,
18,K,4,4,1.3826234340667725,26.496,118,127,2.552442e-02,
18,K,5,5,2.138012647628784,12.466,110,124,2.542887e-02,
18,K,6,6,1.5042144060134888,25.75,119,127,2.600799e-02,
18,K,7,7,1.6032395362854004,24.04,118,127,2.587096e-02,
18,V,0,0,1.1451771259307861,48.388,124,128,2.592347e-02,
18,V,1,1,1.109521746635437,83.84,126,128,3.207790e-02,
18,V,2,2,1.3715112209320068,41.708,125,128,2.769740e-02,
18,V,3,3,1.4418739080429077,34.772,126,128,2.806096e-02,
18,V,4,4,0.9587010741233826,92.889,126,128,3.329939e-02,
18,V,5,5,1.39897620677948,31.397,126,128,2.554878e-02,
18,V,6,6,0.9823265671730042,78.462,126,128,2.889198e-02,
18,V,7,7,1.0122343301773071,59.881,126,128,2.618067e-02,
18,O,0,0,2.497708320617676,45.576,123,128,2.328734e-02,
18,O,1,0,2.752697467803955,37.624,123,128,2.331872e-02,
18,O,2,0,3.033639907836914,33.389,123,128,2.420914e-02,
18,O,3,0,3.1399426460266113,32.015,124,128,2.453616e-02,
18,O,4,1,2.906397819519043,49.712,126,128,2.830061e-02,
18,O,5,1,2.388887405395508,79.269,126,128,2.937373e-02,
18,O,6,1,2.0294277667999268,82.198,126,128,2.541064e-02,
18,O,7,1,2.5661494731903076,55.538,125,128,2.641107e-02,
18,O,8,2,2.776660919189453,41.969,125,128,2.484279e-02,
18,O,9,2,2.240568161010742,62.301,125,128,2.442409e-02,
18,O,10,2,2.626972198486328,51.424,125,128,2.601655e-02,
18,O,11,2,2.68744158744812,49.927,125,128,2.622521e-02,
18,O,12,3,2.2042243480682373,55.421,124,128,2.266232e-02,
18,O,13,3,2.4060471057891846,57.591,124,128,2.521697e-02,
18,O,14,3,3.292776346206665,47.915,124,128,3.147797e-02,
18,O,15,3,1.9160252809524536,61.403,125,128,2.073513e-02,
18,O,16,4,2.454394578933716,92.313,126,128,3.256769e-02,
18,O,17,4,1.9174737930297852,88.307,126,128,2.488498e-02,
18,O,18,4,2.4951868057250977,57.212,125,128,2.606490e-02,
18,O,19,4,2.1866977214813232,86.175,126,128,2.803437e-02,
18,O,20,5,2.512819290161133,48.32,124,128,2.412325e-02,
18,O,21,5,2.3691763877868652,44.302,125,128,2.177799e-02,
18,O,22,5,3.220876455307007,47.108,124,128,3.053039e-02,
18,O,23,5,2.4273762702941895,37.885,125,128,2.063386e-02,
18,O,24,6,2.025940418243408,77.772,125,128,2.467456e-02,
18,O,25,6,2.259068250656128,71.236,125,128,2.633242e-02,
18,O,26,6,2.325390100479126,65.307,125,128,2.595295e-02,
18,O,27,6,2.391998767852783,74.67,125,128,2.854605e-02,
18,O,28,7,2.2266645431518555,59.425,124,128,2.370553e-02,
18,O,29,7,2.290642023086548,52.221,125,128,2.286071e-02,
18,O,30,7,2.182520627975464,69.145,125,128,2.506394e-02,
18,O,31,7,2.735548973083496,58.196,124,128,2.882065e-02,
18,VO,0,0,1.8510463237762451,39.124,124,128,,
18,VO,1,0,2.237534284591675,27.343,123,128,,
18,VO,2,0,1.9838714599609375,34.787,124,128,,
18,VO,3,0,2.7719438076019287,21.367,123,128,,
18,VO,4,1,2.5436506271362305,52.775,125,128,,
18,VO,5,1,2.375398635864258,64.915,125,128,,
18,VO,6,1,1.88535475730896,77.006,125,128,,
18,VO,7,1,2.510096788406372,47.714,124,127,,
18,VO,8,2,3.4646048545837402,17.091,125,128,,
18,VO,9,2,2.342301607131958,35.823,123,128,,
18,VO,10,2,3.17806077003479,21.965,124,127,,
18,VO,11,2,3.3710381984710693,20.206,124,128,,
18,VO,12,3,2.509622097015381,24.149,124,128,,
18,VO,13,3,2.8461456298828125,22.912,124,128,,
18,VO,14,3,3.6762003898620605,21.207,123,128,,
18,VO,15,3,2.1787071228027344,26.192,125,128,,
18,VO,16,4,2.1213274002075195,82.509,125,128,,
18,VO,17,4,1.6358994245529175,80.795,125,128,,
18,VO,18,4,2.2129549980163574,48.789,125,128,,
18,VO,19,4,1.8845173120498657,77.878,125,128,,
18,VO,20,5,3.0045719146728516,16.568,124,128,,
18,VO,21,5,2.8314826488494873,14.963,125,128,,
18,VO,22,5,4.036708831787109,14.962,123,127,,
18,VO,23,5,2.9935104846954346,12.164,124,128,,
18,VO,24,6,1.7271474599838257,63.304,125,128,,
18,VO,25,6,1.88802969455719,60.314,124,128,,
18,VO,26,6,1.9282747507095337,56.398,125,128,,
18,VO,27,6,2.008551836013794,62.79,125,128,,
18,VO,28,7,1.554653525352478,57.38,124,128,,
18,VO,29,7,1.8358052968978882,38.498,124,128,,
18,VO,30,7,1.6176636219024658,59.484,125,128,,
18,VO,31,7,1.8980321884155273,57.083,124,128,,
19,Q,0,0,3.1190788745880127,12.165,119,127,2.637478e-02,
19,Q,1,0,2.927189588546753,14.048,121,127,2.788400e-02,
19,Q,2,0,2.742593765258789,14.876,122,128,2.660413e-02,
19,Q,3,0,3.2611618041992188,10.958,118,127,2.565766e-02,
19,Q,4,1,3.214022397994995,7.669,120,126,2.382383e-02,
19,Q,5,1,2.729438543319702,8.392,118,127,2.204863e-02,
19,Q,6,1,2.738548994064331,12.623,120,127,2.617625e-02,
19,Q,7,1,2.7868127822875977,10.87,119,125,2.455735e-02,
19,Q,8,2,2.8579299449920654,12.25,122,127,2.695776e-02,
19,Q,9,2,2.57474422454834,15.444,121,127,2.596731e-02,
19,Q,10,2,3.0863096714019775,11.233,122,127,2.675921e-02,
19,Q,11,2,3.334207773208618,8.121,117,127,2.478682e-02,
19,Q,12,3,2.816372871398926,13.206,117,127,2.504456e-02,
19,Q,13,3,3.388949394226074,10.189,115,126,2.575169e-02,
19,Q,14,3,2.907261610031128,13.192,119,127,2.695137e-02,
19,Q,15,3,2.9882993698120117,13.073,121,127,2.723940e-02,
19,Q,16,4,2.642467498779297,12.48,122,128,2.399623e-02,
19,Q,17,4,2.7826383113861084,11.103,122,126,2.488767e-02,
19,Q,18,4,3.2372076511383057,9.789,123,127,2.611743e-02,
19,Q,19,4,2.9257166385650635,10.394,121,127,2.371417e-02,
19,Q,20,5,2.523946762084961,8.942,121,127,2.179547e-02,
19,Q,21,5,2.8079657554626465,16.061,114,124,2.798921e-02,
19,Q,22,5,2.805516481399536,10.856,120,126,2.543514e-02,
19,Q,23,5,3.1818127632141113,12.23,113,124,2.816214e-02,
19,Q,24,6,3.81884765625,3.845,112,126,2.148862e-02,
19,Q,25,6,3.4411118030548096,7.532,111,126,2.420842e-02,
19,Q,26,6,3.0997555255889893,7.035,118,127,2.360179e-02,
19,Q,27,6,3.487267255783081,7.382,113,127,2.473524e-02,
19,Q,28,7,3.1641111373901367,11.442,121,127,2.671197e-02,
19,Q,29,7,2.83208966255188,14.248,122,127,2.711229e-02,
19,Q,30,7,3.802429676055908,8.257,122,127,2.743768e-02,
19,Q,31,7,3.091890573501587,11.992,121,128,2.683120e-02,
19,K,0,0,2.0621516704559326,25.637,119,127,2.690146e-02,
19,K,1,1,2.2905876636505127,12.5,117,127,2.247631e-02,
19,K,2,2,1.6822831630706787,27.804,119,127,2.491191e-02,
19,K,3,3,2.085453510284424,22.564,116,126,2.531465e-02,
19,K,4,4,2.1248939037323,18.266,121,127,2.451190e-02,
19,K,5,5,2.335998058319092,15.307,119,126,2.449530e-02,
19,K,6,6,1.177897334098816,26.676,111,126,2.109698e-02,
19,K,7,7,2.1626734733581543,21.653,119,127,2.662689e-02,
19,V,0,0,1.3091286420822144,67.788,126,128,2.760227e-02,
19,V,1,1,1.5978116989135742,56.609,125,128,3.365250e-02,
19,V,2,2,1.3026143312454224,70.543,126,128,2.934931e-02,
19,V,3,3,1.3925175666809082,61.267,125,128,2.760405e-02,
19,V,4,4,1.5033679008483887,59.644,125,128,2.773960e-02,
19,V,5,5,1.1240034103393555,60.109,125,128,2.323684e-02,
19,V,6,6,1.1236388683319092,56.606,125,128,2.321370e-02,
19,V,7,7,1.4401257038116455,67.369,126,128,3.067829e-02,
19,O,0,0,2.79980731010437,50.422,125,128,2.745678e-02,
19,O,1,0,2.1086931228637695,63.234,126,128,2.315786e-02,
19,O,2,0,2.3858063220977783,70.225,125,128,2.761162e-02,
19,O,3,0,1.9048882722854614,75.298,125,128,2.282828e-02,
19,O,4,1,4.002408981323242,26.809,122,127,2.862010e-02,
19,O,5,1,3.0997891426086426,53.777,122,128,3.139371e-02,
19,O,6,1,3.7081148624420166,24.207,121,128,2.519615e-02,
19,O,7,1,3.087726354598999,57.318,123,128,3.228465e-02,
19,O,8,2,2.337965726852417,59.719,125,128,2.495194e-02,
19,O,9,2,2.354529619216919,65.877,125,128,2.639264e-02,
19,O,10,2,2.129047155380249,72.489,125,128,2.503417e-02,
19,O,11,2,2.4363021850585938,65.626,125,128,2.725718e-02,
19,O,12,3,2.310979127883911,59.113,125,128,2.453843e-02,
19,O,13,3,2.1850013732910156,69.061,124,128,2.507716e-02,
19,O,14,3,2.3340344429016113,56.279,124,128,2.418192e-02,
19,O,15,3,2.504948377609253,66.519,124,128,2.821518e-02,
19,O,16,4,2.822211742401123,46.345,124,128,2.653389e-02,
19,O,17,4,2.92439603805542,56.235,124,128,3.028655e-02,
19,O,18,4,2.749530076980591,39.932,125,128,2.399541e-02,
19,O,19,4,2.640188217163086,37.593,124,128,2.235640e-02,
19,O,20,5,3.493928909301758,24.358,112,126,2.381487e-02,
19,O,21,5,3.341432571411133,28.531,117,127,2.464917e-02,
19,O,22,5,2.7546167373657227,42.513,121,128,2.480476e-02,
19,O,23,5,2.94134259223938,33.614,119,127,2.355136e-02,
19,O,24,6,2.1344382762908936,49.13,125,128,2.066189e-02,
19,O,25,6,2.9320003986358643,61.295,123,128,3.170211e-02,
19,O,26,6,2.1448395252227783,43.64,125,128,1.956814e-02,
19,O,27,6,2.5371830463409424,46.052,124,128,2.377854e-02,
19,O,28,7,2.4269542694091797,59.253,125,128,2.580038e-02,
19,O,29,7,2.0359973907470703,76.22,125,128,2.454842e-02,
19,O,30,7,2.9044933319091797,58.587,125,128,3.070300e-02,
19,O,31,7,2.3258938789367676,67.784,125,128,2.644628e-02,
19,VO,0,0,3.3550078868865967,34.242,123,128,,
19,VO,1,0,2.0290918350219727,61.318,125,128,,
19,VO,2,0,2.6587493419647217,52.54,124,128,,
19,VO,3,0,2.0930187702178955,57.247,124,128,,
19,VO,4,1,4.30075740814209,26.519,120,127,,
19,VO,5,1,3.947402238845825,37.826,120,127,,
19,VO,6,1,5.046730995178223,16.351,120,127,,
19,VO,7,1,3.6451709270477295,47.094,121,127,,
19,VO,8,2,2.503734588623047,47.664,124,128,,
19,VO,9,2,2.3828485012054443,59.184,125,128,,
19,VO,10,2,2.3593719005584717,55.274,125,128,,
19,VO,11,2,2.567138671875,55.128,124,128,,
19,VO,12,3,2.797304153442383,37.543,124,128,,
19,VO,13,3,2.598022222518921,45.43,124,128,,
19,VO,14,3,2.9862773418426514,33.612,123,127,,
19,VO,15,3,2.7781383991241455,50.771,123,128,,
19,VO,16,4,3.7530839443206787,29.151,122,127,,
19,VO,17,4,4.0021281242370605,33.129,123,127,,
19,VO,18,4,2.985208511352539,35.55,124,128,,
19,VO,19,4,2.739254951477051,36.353,123,127,,
19,VO,20,5,1.8829247951507568,35.174,120,128,,
19,VO,21,5,3.1848039627075195,23.676,108,125,,
19,VO,22,5,2.228503704071045,39.657,116,126,,
19,VO,23,5,2.7904598712921143,27.05,111,125,,
19,VO,24,6,1.9651685953140259,32.613,123,128,,
19,VO,25,6,2.5318610668182373,45.559,121,127,,
19,VO,26,6,1.8337128162384033,32.449,123,128,,
19,VO,27,6,1.936837077140808,42.444,124,128,,
19,VO,28,7,3.006593942642212,43.709,124,128,,
19,VO,29,7,2.531681537628174,53.909,125,128,,
19,VO,30,7,3.9590654373168945,37.484,123,127,,
19,VO,31,7,3.12701416015625,43.351,124,128,,
20,Q,0,0,2.926353693008423,12.42,116,127,2.712301e-02,
20,Q,1,0,2.722780704498291,14.434,121,127,2.874172e-02,
20,Q,2,0,2.776221752166748,14.255,122,127,2.827594e-02,
20,Q,3,0,2.659383535385132,14.446,120,127,2.679471e-02,
20,Q,4,1,2.3645005226135254,14.965,117,127,2.471145e-02,
20,Q,5,1,2.7557246685028076,12.638,122,127,2.809384e-02,
20,Q,6,1,2.827481508255005,12.205,120,127,2.838230e-02,
20,Q,7,1,2.6216647624969482,10.411,119,127,2.438065e-02,
20,Q,8,2,3.3825199604034424,8.385,118,127,2.600572e-02,
20,Q,9,2,2.8504226207733154,9.239,118,123,2.418537e-02,
20,Q,10,2,3.551589012145996,7.499,116,125,2.564511e-02,
20,Q,11,2,3.4381322860717773,8.543,121,126,2.800009e-02,
20,Q,12,3,3.11887526512146,10.994,119,127,2.843886e-02,
20,Q,13,3,2.8286545276641846,11.456,120,127,2.580051e-02,
20,Q,14,3,3.1080753803253174,8.962,114,125,2.513380e-02,
20,Q,15,3,3.1125993728637695,9.255,115,126,2.528828e-02,
20,Q,16,4,3.0288217067718506,11.506,119,127,2.726233e-02,
20,Q,17,4,3.520235061645508,6.992,118,125,2.609996e-02,
20,Q,18,4,3.352699041366577,8.922,120,127,2.747425e-02,
20,Q,19,4,2.9351325035095215,11.595,123,128,2.765045e-02,
20,Q,20,5,2.833791971206665,12.56,121,126,2.907189e-02,
20,Q,21,5,3.6050045490264893,5.625,108,122,2.418319e-02,
20,Q,22,5,3.2141525745391846,8.05,119,125,2.695044e-02,
20,Q,23,5,2.962294578552246,9.281,119,126,2.581965e-02,
20,Q,24,6,2.7227020263671875,6.297,117,126,2.114456e-02,
20,Q,25,6,2.7753965854644775,9.342,121,128,2.531447e-02,
20,Q,26,6,3.0072736740112305,7.107,117,124,2.434257e-02,
20,Q,27,6,2.598350763320923,9.45,122,128,2.542193e-02,
20,Q,28,7,3.187727212905884,10.575,118,127,2.722488e-02,
20,Q,29,7,3.242375135421753,10.483,118,127,2.761162e-02,
20,Q,30,7,2.9304380416870117,9.601,113,126,2.464973e-02,
20,Q,31,7,3.1735751628875732,9.654,117,127,2.656598e-02,
20,K,0,0,2.4275503158569336,17.05,118,126,2.730963e-02,
20,K,1,1,1.7442286014556885,18.916,121,127,2.359003e-02,
20,K,2,2,1.8247530460357666,23.575,120,127,2.534760e-02,
20,K,3,3,1.403501272201538,33.736,117,126,2.422817e-02,
20,K,4,4,1.5738368034362793,27.016,121,127,2.435650e-02,
20,K,5,5,1.3395750522613525,37.683,118,127,2.498836e-02,
20,K,6,6,1.573251485824585,20.367,113,126,2.134291e-02,
20,K,7,7,1.6544400453567505,30.702,113,125,2.504776e-02,
20,V,0,0,1.496524453163147,51.281,125,128,2.938407e-02,
20,V,1,1,1.202930212020874,50.203,126,128,2.836574e-02,
20,V,2,2,1.1845147609710693,72.605,126,128,2.696393e-02,
20,V,3,3,1.0338404178619385,72.899,126,128,2.694434e-02,
20,V,4,4,1.1677486896514893,68.09,126,128,2.843740e-02,
20,V,5,5,1.2340843677520752,57.671,125,128,2.863955e-02,
20,V,6,6,1.1579349040985107,65.547,125,128,2.882164e-02,
20,V,7,7,1.293887972831726,59.756,126,128,2.771095e-02,
20,O,0,0,2.40413236618042,56.386,125,128,2.493192e-02,
20,O,1,0,2.3505263328552246,65.142,125,128,2.620021e-02,
20,O,2,0,2.50557541847229,49.871,125,128,2.443659e-02,
20,O,3,0,2.4610869884490967,60.196,124,128,2.637075e-02,
20,O,4,1,3.0241808891296387,45.519,124,128,2.817817e-02,
20,O,5,1,2.394265651702881,58.867,124,128,2.536984e-02,
20,O,6,1,2.3663437366485596,67.992,124,128,2.694750e-02,
20,O,7,1,2.210376262664795,63.208,125,128,2.426968e-02,
20,O,8,2,1.9759477376937866,68.36,125,128,2.256247e-02,
20,O,9,2,3.7574210166931152,30.972,125,128,2.887944e-02,
20,O,10,2,2.0678870677948,54.949,125,128,2.116983e-02,
20,O,11,2,2.0572688579559326,77.464,125,128,2.500641e-02,
20,O,12,3,2.076751470565796,64.063,125,128,2.295619e-02,
20,O,13,3,2.616664409637451,73.217,125,128,3.092182e-02,
20,O,14,3,1.8729265928268433,71.945,125,128,2.193973e-02,
20,O,15,3,1.857828140258789,76.04,126,128,2.237368e-02,
20,O,16,4,2.131448268890381,71.592,125,128,2.490670e-02,
20,O,17,4,2.883640766143799,42.469,125,128,2.595292e-02,
20,O,18,4,2.1003952026367188,75.008,125,128,2.512270e-02,
20,O,19,4,2.309263229370117,79.754,125,128,2.848138e-02,
20,O,20,5,2.8578057289123535,43.171,124,128,2.593219e-02,
20,O,21,5,2.4940218925476074,55.07,125,128,2.556053e-02,
20,O,22,5,2.442941188812256,48.352,125,128,2.346025e-02,
20,O,23,5,3.004927396774292,42.263,124,128,2.697877e-02,
20,O,24,6,3.0583925247192383,54.733,124,128,3.124845e-02,
20,O,25,6,2.8264293670654297,41.717,124,128,2.521197e-02,
20,O,26,6,2.5540237426757812,39.777,125,128,2.224603e-02,
20,O,27,6,3.2383220195770264,33.053,124,128,2.571209e-02,
20,O,28,7,2.5158636569976807,62.797,125,128,2.753381e-02,
20,O,29,7,1.8938698768615723,62.548,125,128,2.068554e-02,
20,O,30,7,2.4144575595855713,61.004,125,128,2.604419e-02,
20,O,31,7,2.687605381011963,48.381,125,128,2.581737e-02,
20,VO,0,0,2.7464258670806885,38.586,124,128,,
20,VO,1,0,2.7320425510406494,43.885,123,128,,
20,VO,2,0,3.1478168964385986,29.173,123,128,,
20,VO,3,0,2.7494256496429443,43.879,123,127,,
20,VO,4,1,2.8297934532165527,31.065,123,128,,
20,VO,5,1,2.0137338638305664,45.845,124,128,,
20,VO,6,1,1.7122114896774292,67.432,124,128,,
20,VO,7,1,1.7506095170974731,55.31,125,128,,
20,VO,8,2,1.8748805522918701,59.161,125,128,,
20,VO,9,2,3.4300222396850586,29.504,124,128,,
20,VO,10,2,2.0510706901550293,44.739,124,128,,
20,VO,11,2,1.9279882907867432,69.316,125,128,,
20,VO,12,3,1.804680585861206,52.211,124,128,,
20,VO,13,3,2.1035878658294678,67.625,124,128,,
20,VO,14,3,1.5865473747253418,61.889,124,128,,
20,VO,15,3,1.5798394680023193,63.812,125,128,,
20,VO,16,4,1.8125766515731812,70.353,125,128,,
20,VO,17,4,2.290433645248413,47.91,124,128,,
20,VO,18,4,1.8710191249847412,67.966,125,128,,
20,VO,19,4,2.06677508354187,71.581,125,128,,
20,VO,20,5,2.911147356033325,29.199,123,128,,
20,VO,21,5,2.6175954341888428,33.551,124,128,,
